vehicle_id,timestamp,engine_temperature,tire_pressure,brake_wear,battery_voltage
46,2024-11-09 03:39:36.678852,83.57,33.41,60.68,13.82
46,2024-11-09 03:44:36.678852,84.41,34.57,17.66,14.48
46,2024-11-09 03:49:36.678852,90.0,30.26,65.78,13.05
46,2024-11-09 03:54:36.678852,72.11,31.05,16.62,13.29
46,2024-11-09 03:59:36.678852,104.67,31.44,59.16,12.85
46,2024-11-09 04:04:36.678852,72.0,34.01,36.82,12.29
46,2024-11-09 04:09:36.678852,88.52,32.2,20.65,13.17
46,2024-11-09 04:14:36.678852,106.49,34.16,55.68,14.19
46,2024-11-09 04:19:36.678852,109.59,33.53,92.08,13.86
46,2024-11-09 04:24:36.678852,89.43,32.32,52.31,12.05
46,2024-11-09 04:29:36.678852,109.5,32.69,57.11,13.06
46,2024-11-09 04:34:36.678852,74.27,33.03,89.72,12.81
46,2024-11-09 04:39:36.678852,106.3,31.52,87.9,13.39
46,2024-11-09 04:44:36.678852,100.8,31.99,19.81,12.12
46,2024-11-09 04:49:36.678852,78.39,30.16,44.02,13.4
46,2024-11-09 04:54:36.678852,84.8,31.0,79.93,14.35
46,2024-11-09 04:59:36.678852,97.68,34.04,17.21,13.44
47,2024-11-08 05:04:36.678852,98.74,34.93,12.89,12.44
47,2024-11-08 05:09:36.678852,75.01,33.75,77.29,12.04
47,2024-11-08 05:14:36.678852,87.14,30.74,12.02,13.51
47,2024-11-08 05:19:36.678852,70.89,32.57,14.51,13.08
47,2024-11-08 05:24:36.678852,84.22,32.56,95.79,12.28
47,2024-11-08 05:29:36.678852,79.59,32.02,93.0,12.88
47,2024-11-08 05:34:36.678852,90.05,31.18,81.55,12.6
47,2024-11-08 05:39:36.678852,70.74,31.42,47.35,13.26
47,2024-11-08 05:44:36.678852,70.19,32.12,86.62,14.1
47,2024-11-08 05:49:36.678852,99.62,34.44,68.71,14.19
47,2024-11-08 05:54:36.678852,81.63,31.99,5.32,13.14
47,2024-11-08 05:59:36.678852,106.42,34.37,12.92,13.73
47,2024-11-08 06:04:36.678852,75.21,31.65,61.09,12.48
47,2024-11-08 06:09:36.678852,83.32,34.25,18.46,13.66
47,2024-11-08 06:14:36.678852,80.53,31.31,0.32,12.21
47,2024-11-08 06:19:36.678852,86.77,30.13,30.02,14.08
47,2024-11-08 06:24:36.678852,84.0,32.33,36.34,12.46
47,2024-11-08 06:29:36.678852,94.59,32.93,95.2,13.28
47,2024-11-08 06:34:36.678852,101.43,32.28,1.68,12.62
47,2024-11-08 06:39:36.678852,87.52,33.69,92.04,12.36
47,2024-11-08 06:44:36.678852,100.63,33.68,31.9,13.94
47,2024-11-08 06:49:36.678852,72.16,31.38,39.87,12.35
47,2024-11-08 06:54:36.678852,98.37,32.62,14.4,14.25
47,2024-11-08 06:59:36.678852,78.63,33.28,50.48,13.32
47,2024-11-08 07:04:36.678852,90.69,31.16,68.01,14.49
47,2024-11-08 07:09:36.678852,76.53,31.11,64.17,13.29
47,2024-11-08 07:14:36.678852,98.1,32.42,80.5,12.18
47,2024-11-08 07:19:36.678852,85.38,30.47,87.98,12.98
47,2024-11-08 07:24:36.678852,108.08,33.05,32.73,12.57
47,2024-11-08 07:29:36.678852,88.21,33.53,12.32,14.36
47,2024-11-08 07:34:36.678852,98.06,30.21,21.49,14.08
47,2024-11-08 07:39:36.678852,94.86,34.09,10.52,12.18
47,2024-11-08 07:44:36.678852,71.97,33.5,22.69,13.34
47,2024-11-08 07:49:36.678852,85.69,30.33,42.66,14.47
47,2024-11-08 07:54:36.678852,87.31,31.61,31.79,13.48
47,2024-11-08 07:59:36.678852,98.75,31.54,49.87,12.7
47,2024-11-08 08:04:36.678852,83.83,33.15,31.96,13.19
47,2024-11-08 08:09:36.678852,99.69,33.57,81.19,14.27
47,2024-11-08 08:14:36.678852,105.0,32.92,79.22,12.15
47,2024-11-08 08:19:36.678852,91.64,33.25,30.28,14.29
47,2024-11-08 08:24:36.678852,106.81,34.46,61.71,13.75
47,2024-11-08 08:29:36.678852,80.38,31.26,39.33,14.23
47,2024-11-08 08:34:36.678852,100.67,34.53,53.79,13.11
47,2024-11-08 08:39:36.678852,106.62,31.77,73.02,13.06
47,2024-11-08 08:44:36.678852,76.99,31.74,62.95,12.23
47,2024-11-08 08:49:36.678852,88.79,30.12,61.47,13.4
47,2024-11-08 08:54:36.678852,96.68,31.0,17.86,12.81
47,2024-11-08 08:59:36.678852,82.85,32.84,95.49,14.5
47,2024-11-08 09:04:36.678852,103.6,32.78,45.63,12.48
47,2024-11-08 09:09:36.678852,102.18,32.38,44.78,13.07
47,2024-11-08 09:14:36.678852,103.64,34.88,82.25,13.39
47,2024-11-08 09:19:36.678852,97.17,34.9,27.36,12.91
47,2024-11-08 09:24:36.678852,75.8,32.09,66.42,13.08
47,2024-11-08 09:29:36.678852,75.4,32.16,89.15,13.99
47,2024-11-08 09:34:36.678852,92.85,32.85,65.01,14.2
47,2024-11-08 09:39:36.678852,100.51,30.63,1.59,14.29
47,2024-11-08 09:44:36.678852,91.03,31.49,50.42,13.03
47,2024-11-08 09:49:36.678852,70.2,32.73,20.53,13.28
47,2024-11-08 09:54:36.678852,95.7,34.63,85.64,13.51
47,2024-11-08 09:59:36.678852,90.07,33.01,27.15,12.24
47,2024-11-08 10:04:36.678852,102.01,33.21,48.84,13.93
47,2024-11-08 10:09:36.678852,92.66,30.85,81.13,13.42
47,2024-11-08 10:14:36.678852,93.08,30.43,62.31,13.17
47,2024-11-08 10:19:36.678852,91.07,34.02,81.66,14.14
47,2024-11-08 10:24:36.678852,78.35,32.21,82.68,12.04
47,2024-11-08 10:29:36.678852,109.38,30.3,32.02,13.44
47,2024-11-08 10:34:36.678852,87.74,30.26,58.43,12.98
47,2024-11-08 10:39:36.678852,106.98,34.49,42.0,13.76
47,2024-11-08 10:44:36.678852,81.46,30.76,92.78,12.69
47,2024-11-08 10:49:36.678852,91.85,32.65,54.92,13.05
47,2024-11-08 10:54:36.678852,88.17,34.8,26.15,12.15
47,2024-11-08 10:59:36.678852,90.81,34.35,1.44,12.59
47,2024-11-08 11:04:36.678852,82.66,31.96,61.76,14.44
47,2024-11-08 11:09:36.678852,103.65,34.83,69.95,13.36
47,2024-11-08 11:14:36.678852,87.83,33.71,15.71,14.02
47,2024-11-08 11:19:36.678852,84.24,32.46,15.52,13.42
47,2024-11-08 11:24:36.678852,99.78,34.81,39.04,13.31
47,2024-11-08 11:29:36.678852,82.94,30.64,18.77,12.13
47,2024-11-08 11:34:36.678852,103.62,34.29,60.16,12.57
47,2024-11-08 11:39:36.678852,72.85,33.11,25.02,13.29
47,2024-11-08 11:44:36.678852,76.43,30.58,91.56,13.47
47,2024-11-08 11:49:36.678852,78.07,34.39,73.95,14.33
47,2024-11-08 11:54:36.678852,99.96,34.43,95.93,14.2
47,2024-11-08 11:59:36.678852,91.6,31.29,54.39,13.68
47,2024-11-08 12:04:36.678852,93.94,31.57,44.13,14.5
47,2024-11-08 12:09:36.678852,95.83,31.02,5.64,14.08
47,2024-11-08 12:14:36.678852,101.98,34.56,92.22,13.38
47,2024-11-08 12:19:36.678852,101.24,30.84,76.37,13.8
47,2024-11-08 12:24:36.678852,89.06,30.18,31.84,14.39
47,2024-11-08 12:29:36.678852,89.72,32.72,41.69,12.11
47,2024-11-08 12:34:36.678852,109.94,30.11,23.96,13.44
47,2024-11-08 12:39:36.678852,93.66,32.74,25.5,12.02
47,2024-11-08 12:44:36.678852,93.22,31.46,69.32,13.29
47,2024-11-08 12:49:36.678852,84.45,30.41,34.71,13.74
47,2024-11-08 12:54:36.678852,90.61,30.02,49.87,14.19
47,2024-11-08 12:59:36.678852,86.98,33.39,21.24,12.04
47,2024-11-08 13:04:36.678852,91.11,31.18,60.41,13.55
47,2024-11-08 13:09:36.678852,88.62,33.64,41.6,12.65
47,2024-11-08 13:14:36.678852,102.47,34.25,68.47,13.53
47,2024-11-08 13:19:36.678852,92.15,32.79,14.38,14.48
47,2024-11-08 13:24:36.678852,108.84,34.86,99.57,12.4
47,2024-11-08 13:29:36.678852,98.23,34.81,7.71,13.11
47,2024-11-08 13:34:36.678852,71.0,34.71,28.39,14.1
47,2024-11-08 13:39:36.678852,73.83,34.85,97.85,12.9
47,2024-11-08 13:44:36.678852,76.84,33.95,51.59,13.6
47,2024-11-08 13:49:36.678852,86.01,31.54,39.96,12.69
47,2024-11-08 13:54:36.678852,75.27,34.02,40.18,13.2
47,2024-11-08 13:59:36.678852,70.86,34.16,78.1,12.07
47,2024-11-08 14:04:36.678852,81.62,34.42,26.43,14.49
47,2024-11-08 14:09:36.678852,93.39,31.31,13.51,14.2
47,2024-11-08 14:14:36.678852,79.72,31.43,37.83,13.31
47,2024-11-08 14:19:36.678852,106.86,34.93,87.81,12.21
47,2024-11-08 14:24:36.678852,97.07,34.14,10.88,13.83
47,2024-11-08 14:29:36.678852,75.59,33.52,41.89,12.38
47,2024-11-08 14:34:36.678852,89.82,33.63,65.45,13.44
47,2024-11-08 14:39:36.678852,97.7,30.92,29.81,12.46
47,2024-11-08 14:44:36.678852,86.21,33.26,20.55,13.14
47,2024-11-08 14:49:36.678852,108.2,33.43,2.65,12.67
47,2024-11-08 14:54:36.678852,94.52,31.6,95.53,13.44
47,2024-11-08 14:59:36.678852,82.0,31.98,50.36,14.08
47,2024-11-08 15:04:36.678852,91.68,30.36,17.47,13.46
47,2024-11-08 15:09:36.678852,87.07,34.35,75.37,12.75
47,2024-11-08 15:14:36.678852,73.52,30.25,50.77,13.52
47,2024-11-08 15:19:36.678852,80.62,34.64,15.3,13.94
47,2024-11-08 15:24:36.678852,96.17,34.39,48.28,13.59
47,2024-11-08 15:29:36.678852,79.31,31.68,5.02,14.34
47,2024-11-08 15:34:36.678852,83.39,33.23,84.63,12.9
47,2024-11-08 15:39:36.678852,99.03,33.27,41.93,13.71
47,2024-11-08 15:44:36.678852,106.9,31.09,5.27,13.33
47,2024-11-08 15:49:36.678852,90.67,32.68,7.22,13.45
47,2024-11-08 15:54:36.678852,101.81,31.18,27.44,13.82
47,2024-11-08 15:59:36.678852,85.89,32.72,64.92,13.89
47,2024-11-08 16:04:36.678852,88.41,30.52,4.86,14.27
47,2024-11-08 16:09:36.678852,98.15,31.75,32.72,14.25
47,2024-11-08 16:14:36.678852,91.18,32.36,83.47,13.34
47,2024-11-08 16:19:36.678852,95.68,31.23,12.44,12.67
47,2024-11-08 16:24:36.678852,84.33,31.64,62.87,13.96
47,2024-11-08 16:29:36.678852,96.11,32.24,8.56,13.09
47,2024-11-08 16:34:36.678852,70.04,31.71,96.35,12.39
47,2024-11-08 16:39:36.678852,96.41,34.17,90.14,12.7
47,2024-11-08 16:44:36.678852,108.32,34.52,40.77,13.77
47,2024-11-08 16:49:36.678852,85.73,30.85,48.26,12.69
47,2024-11-08 16:54:36.678852,96.29,33.38,3.97,12.84
47,2024-11-08 16:59:36.678852,98.55,31.61,16.73,14.03
47,2024-11-08 17:04:36.678852,72.01,31.83,53.15,12.36
47,2024-11-08 17:09:36.678852,78.91,31.89,93.47,13.54
47,2024-11-08 17:14:36.678852,70.85,31.04,76.35,13.57
47,2024-11-08 17:19:36.678852,92.65,33.62,63.97,14.15
47,2024-11-08 17:24:36.678852,99.16,31.9,39.1,14.25
47,2024-11-08 17:29:36.678852,101.6,31.71,75.6,12.3
47,2024-11-08 17:34:36.678852,73.78,34.69,83.43,12.2
47,2024-11-08 17:39:36.678852,102.72,34.72,69.09,12.62
47,2024-11-08 17:44:36.678852,95.54,33.28,42.24,12.98
47,2024-11-08 17:49:36.678852,102.26,34.79,10.63,12.72
47,2024-11-08 17:54:36.678852,93.42,31.37,76.28,12.44
47,2024-11-08 17:59:36.678852,81.7,30.87,77.49,12.31
47,2024-11-08 18:04:36.678852,103.93,34.75,83.85,12.12
47,2024-11-08 18:09:36.678852,104.9,34.51,27.02,12.26
47,2024-11-08 18:14:36.678852,85.36,33.27,94.53,12.23
47,2024-11-08 18:19:36.678852,93.07,30.54,56.23,12.74
47,2024-11-08 18:24:36.678852,87.99,30.84,59.87,12.01
47,2024-11-08 18:29:36.678852,105.7,31.16,28.51,12.21
47,2024-11-08 18:34:36.678852,71.61,34.03,16.38,13.23
47,2024-11-08 18:39:36.678852,84.08,33.71,26.91,12.41
47,2024-11-08 18:44:36.678852,95.99,34.38,94.89,14.32
47,2024-11-08 18:49:36.678852,106.17,31.79,77.1,14.05
47,2024-11-08 18:54:36.678852,106.14,31.09,62.8,13.21
47,2024-11-08 18:59:36.678852,82.41,33.58,7.18,13.57
47,2024-11-08 19:04:36.678852,70.25,33.73,95.54,12.17
47,2024-11-08 19:09:36.678852,94.23,32.93,37.4,12.44
47,2024-11-08 19:14:36.678852,105.75,32.24,79.56,12.67
47,2024-11-08 19:19:36.678852,104.35,34.19,2.91,14.12
47,2024-11-08 19:24:36.678852,87.62,32.13,89.3,13.93
47,2024-11-08 19:29:36.678852,73.42,32.17,30.19,13.76
47,2024-11-08 19:34:36.678852,71.78,30.49,65.56,13.83
47,2024-11-08 19:39:36.678852,97.51,32.49,11.27,14.33
47,2024-11-08 19:44:36.678852,70.74,34.78,88.68,12.47
47,2024-11-08 19:49:36.678852,106.17,33.78,70.76,12.34
47,2024-11-08 19:54:36.678852,98.46,33.42,36.67,14.22
47,2024-11-08 19:59:36.678852,70.06,30.57,61.39,12.9
47,2024-11-08 20:04:36.678852,88.66,31.4,80.52,14.28
47,2024-11-08 20:09:36.678852,77.57,30.32,7.18,12.47
47,2024-11-08 20:14:36.678852,83.82,32.08,83.56,14.19
47,2024-11-08 20:19:36.678852,102.71,33.06,12.14,13.13
47,2024-11-08 20:24:36.678852,108.96,33.2,33.74,12.94
47,2024-11-08 20:29:36.678852,107.99,34.68,64.82,12.77
47,2024-11-08 20:34:36.678852,106.91,33.7,73.42,12.11
47,2024-11-08 20:39:36.678852,75.33,34.95,29.88,14.46
47,2024-11-08 20:44:36.678852,83.66,33.41,42.44,13.71
47,2024-11-08 20:49:36.678852,82.27,31.76,14.08,12.46
47,2024-11-08 20:54:36.678852,79.86,30.35,40.59,14.14
47,2024-11-08 20:59:36.678852,72.68,33.38,90.03,14.11
47,2024-11-08 21:04:36.678852,86.17,32.95,0.72,12.51
47,2024-11-08 21:09:36.678852,72.19,30.2,13.36,14.09
47,2024-11-08 21:14:36.678852,90.68,34.61,69.95,12.77
47,2024-11-08 21:19:36.678852,101.74,32.49,71.27,13.22
47,2024-11-08 21:24:36.678852,74.05,34.21,10.31,12.18
47,2024-11-08 21:29:36.678852,99.26,32.12,24.87,14.2
47,2024-11-08 21:34:36.678852,76.27,31.67,99.1,13.63
47,2024-11-08 21:39:36.678852,72.14,32.87,32.08,13.32
47,2024-11-08 21:44:36.678852,72.47,30.96,22.92,12.53
47,2024-11-08 21:49:36.678852,103.7,30.1,62.28,13.78
47,2024-11-08 21:54:36.678852,72.13,33.44,20.63,12.11
47,2024-11-08 21:59:36.678852,97.39,34.81,74.06,13.43
47,2024-11-08 22:04:36.678852,85.82,33.7,32.47,13.74
47,2024-11-08 22:09:36.678852,72.65,33.47,85.7,12.98
47,2024-11-08 22:14:36.678852,83.37,32.2,37.6,12.25
47,2024-11-08 22:19:36.678852,77.09,33.54,50.33,12.69
47,2024-11-08 22:24:36.678852,105.7,34.45,16.64,12.52
47,2024-11-08 22:29:36.678852,71.87,33.81,59.51,12.45
47,2024-11-08 22:34:36.678852,70.51,30.46,76.38,12.07
47,2024-11-08 22:39:36.678852,95.03,34.54,45.58,12.49
47,2024-11-08 22:44:36.678852,106.0,32.48,15.2,12.64
47,2024-11-08 22:49:36.678852,70.04,31.43,15.41,14.4
47,2024-11-08 22:54:36.678852,92.97,30.38,24.08,13.42
47,2024-11-08 22:59:36.678852,86.55,31.76,25.08,12.47
47,2024-11-08 23:04:36.678852,82.11,31.28,77.0,12.37
47,2024-11-08 23:09:36.678852,99.92,32.39,4.34,12.84
47,2024-11-08 23:14:36.678852,103.93,32.91,62.01,12.39
47,2024-11-08 23:19:36.678852,82.19,30.29,36.52,13.16
47,2024-11-08 23:24:36.678852,85.72,33.33,77.81,12.14
47,2024-11-08 23:29:36.678852,99.39,30.48,13.26,13.03
47,2024-11-08 23:34:36.678852,80.02,32.16,19.57,13.38
47,2024-11-08 23:39:36.678852,102.65,30.08,80.57,13.61
47,2024-11-08 23:44:36.678852,109.3,33.17,52.37,13.74
47,2024-11-08 23:49:36.678852,74.59,32.96,11.74,13.41
47,2024-11-08 23:54:36.678852,108.46,30.42,54.84,14.23
47,2024-11-08 23:59:36.678852,87.14,34.39,19.44,12.48
47,2024-11-09 00:04:36.678852,107.43,34.83,17.02,13.63
47,2024-11-09 00:09:36.678852,94.18,31.31,40.42,12.39
47,2024-11-09 00:14:36.678852,104.1,34.11,86.38,12.97
47,2024-11-09 00:19:36.678852,104.0,30.43,13.82,14.22
47,2024-11-09 00:24:36.678852,100.3,34.63,67.73,12.52
47,2024-11-09 00:29:36.678852,75.39,31.9,62.07,13.88
47,2024-11-09 00:34:36.678852,86.82,34.84,92.9,12.26
47,2024-11-09 00:39:36.678852,90.37,31.09,61.39,13.94
47,2024-11-09 00:44:36.678852,94.21,32.75,81.64,13.62
47,2024-11-09 00:49:36.678852,90.82,30.8,68.84,14.25
47,2024-11-09 00:54:36.678852,81.52,32.45,90.38,14.26
47,2024-11-09 00:59:36.678852,75.21,32.52,64.74,12.43
47,2024-11-09 01:04:36.678852,97.62,31.43,13.99,12.44
47,2024-11-09 01:09:36.678852,96.53,30.83,27.75,13.38
47,2024-11-09 01:14:36.678852,105.16,34.27,77.49,12.94
47,2024-11-09 01:19:36.678852,102.88,32.48,32.08,14.21
47,2024-11-09 01:24:36.678852,78.73,33.95,30.17,12.6
47,2024-11-09 01:29:36.678852,86.02,33.95,77.5,13.91
47,2024-11-09 01:34:36.678852,105.88,31.79,29.32,14.05
47,2024-11-09 01:39:36.678852,73.96,31.38,63.61,13.41
47,2024-11-09 01:44:36.678852,105.75,33.12,27.72,13.7
47,2024-11-09 01:49:36.678852,104.92,34.1,98.77,13.89
47,2024-11-09 01:54:36.678852,79.48,32.94,54.63,13.41
47,2024-11-09 01:59:36.678852,72.61,31.42,2.35,14.38
47,2024-11-09 02:04:36.678852,88.16,30.12,42.12,12.02
47,2024-11-09 02:09:36.678852,84.46,33.79,48.22,14.47
47,2024-11-09 02:14:36.678852,103.0,32.89,66.35,12.37
47,2024-11-09 02:19:36.678852,87.35,31.81,94.88,14.03
47,2024-11-09 02:24:36.678852,99.77,30.02,43.42,12.55
47,2024-11-09 02:29:36.678852,93.54,31.12,94.16,14.41
47,2024-11-09 02:34:36.678852,71.94,31.87,65.86,13.73
47,2024-11-09 02:39:36.678852,100.99,31.64,40.94,14.43
47,2024-11-09 02:44:36.678852,98.5,31.19,20.23,12.72
47,2024-11-09 02:49:36.678852,109.3,30.14,23.69,14.22
47,2024-11-09 02:54:36.678852,72.57,32.55,31.08,13.1
47,2024-11-09 02:59:36.678852,85.28,32.76,50.15,13.72
47,2024-11-09 03:04:36.678852,102.26,30.04,38.88,13.56
47,2024-11-09 03:09:36.678852,78.88,31.89,80.82,12.93
47,2024-11-09 03:14:36.678852,97.99,34.12,4.42,14.26
47,2024-11-09 03:19:36.678852,86.75,33.16,29.09,13.85
47,2024-11-09 03:24:36.678852,109.32,31.65,45.9,13.45
47,2024-11-09 03:29:36.678852,106.43,31.11,75.93,13.44
47,2024-11-09 03:34:36.678852,87.6,30.05,61.03,12.87
47,2024-11-09 03:39:36.678852,107.03,34.75,94.82,12.34
47,2024-11-09 03:44:36.678852,87.07,30.95,46.07,14.45
47,2024-11-09 03:49:36.678852,87.96,32.15,31.55,14.14
47,2024-11-09 03:54:36.678852,108.26,33.28,84.33,12.18
47,2024-11-09 03:59:36.678852,83.24,31.33,26.66,13.86
47,2024-11-09 04:04:36.678852,109.62,34.31,75.38,12.74
47,2024-11-09 04:09:36.678852,89.92,30.65,6.26,12.7
47,2024-11-09 04:14:36.678852,104.64,34.66,93.91,13.31
47,2024-11-09 04:19:36.678852,109.94,31.46,34.03,13.01
47,2024-11-09 04:24:36.678852,91.54,31.48,3.29,13.05
47,2024-11-09 04:29:36.678852,96.69,31.24,20.73,12.05
47,2024-11-09 04:34:36.678852,73.56,34.26,9.46,13.35
47,2024-11-09 04:39:36.678852,83.26,32.44,34.07,14.07
47,2024-11-09 04:44:36.678852,109.15,32.24,19.92,12.62
47,2024-11-09 04:49:36.678852,89.07,30.95,91.82,14.44
47,2024-11-09 04:54:36.678852,109.27,34.43,71.6,13.63
47,2024-11-09 04:59:36.678852,75.26,31.94,82.97,13.7
48,2024-11-08 05:04:36.678852,100.49,33.3,93.87,13.64
48,2024-11-08 05:09:36.678852,108.08,31.53,38.64,12.3
48,2024-11-08 05:14:36.678852,101.46,31.39,73.43,13.95
48,2024-11-08 05:19:36.678852,80.02,30.31,19.79,14.31
48,2024-11-08 05:24:36.678852,82.45,33.83,16.46,12.49
48,2024-11-08 05:29:36.678852,73.28,33.38,55.37,13.14
48,2024-11-08 05:34:36.678852,103.24,33.83,91.9,13.57
48,2024-11-08 05:39:36.678852,83.72,30.67,88.77,13.6
48,2024-11-08 05:44:36.678852,99.62,34.36,93.39,13.03
48,2024-11-08 05:49:36.678852,99.97,33.71,76.07,12.5
48,2024-11-08 05:54:36.678852,88.67,32.02,68.48,13.01
48,2024-11-08 05:59:36.678852,80.46,32.41,72.65,12.89
48,2024-11-08 06:04:36.678852,90.03,30.08,65.56,12.93
48,2024-11-08 06:09:36.678852,85.8,30.18,54.99,12.12
48,2024-11-08 06:14:36.678852,89.43,34.33,14.16,12.9
48,2024-11-08 06:19:36.678852,100.71,32.78,13.7,13.28
48,2024-11-08 06:24:36.678852,103.15,31.65,1.4,14.42
48,2024-11-08 06:29:36.678852,71.85,30.51,25.92,13.61
48,2024-11-08 06:34:36.678852,73.01,30.15,88.54,12.99
48,2024-11-08 06:39:36.678852,105.41,34.82,20.75,14.23
48,2024-11-08 06:44:36.678852,103.83,32.6,6.74,12.9
48,2024-11-08 06:49:36.678852,85.24,32.05,61.53,13.41
48,2024-11-08 06:54:36.678852,71.88,33.43,57.87,14.48
48,2024-11-08 06:59:36.678852,76.78,34.58,57.8,13.92
48,2024-11-08 07:04:36.678852,87.78,32.38,4.87,12.18
48,2024-11-08 07:09:36.678852,82.81,34.61,23.93,13.75
48,2024-11-08 07:14:36.678852,109.06,33.28,16.44,12.8
48,2024-11-08 07:19:36.678852,100.04,32.7,92.31,13.4
48,2024-11-08 07:24:36.678852,88.31,31.79,86.38,12.21
48,2024-11-08 07:29:36.678852,102.73,30.34,63.2,12.38
48,2024-11-08 07:34:36.678852,90.26,34.18,27.57,12.99
48,2024-11-08 07:39:36.678852,79.93,30.98,39.74,13.31
48,2024-11-08 07:44:36.678852,71.79,34.99,6.44,13.27
48,2024-11-08 07:49:36.678852,81.98,30.56,74.63,12.54
48,2024-11-08 07:54:36.678852,108.03,34.13,67.22,12.09
48,2024-11-08 07:59:36.678852,100.49,30.03,38.97,12.34
48,2024-11-08 08:04:36.678852,100.33,31.66,48.35,12.58
48,2024-11-08 08:09:36.678852,107.12,33.83,17.81,13.72
48,2024-11-08 08:14:36.678852,89.33,30.2,25.66,13.47
48,2024-11-08 08:19:36.678852,105.0,34.02,36.0,13.04
48,2024-11-08 08:24:36.678852,95.65,32.58,3.47,13.98
48,2024-11-08 08:29:36.678852,105.95,30.92,44.48,13.0
48,2024-11-08 08:34:36.678852,71.59,31.0,37.59,14.21
48,2024-11-08 08:39:36.678852,93.76,33.07,23.01,13.15
48,2024-11-08 08:44:36.678852,106.05,31.72,5.05,12.7
48,2024-11-08 08:49:36.678852,80.99,30.06,47.22,14.17
48,2024-11-08 08:54:36.678852,82.72,30.36,30.44,13.2
48,2024-11-08 08:59:36.678852,99.71,33.26,95.63,12.58
48,2024-11-08 09:04:36.678852,99.02,31.37,87.09,13.26
48,2024-11-08 09:09:36.678852,73.74,31.78,52.78,12.93
48,2024-11-08 09:14:36.678852,79.77,34.43,91.23,12.25
48,2024-11-08 09:19:36.678852,76.66,34.06,30.88,13.74
48,2024-11-08 09:24:36.678852,109.65,33.08,5.06,13.86
48,2024-11-08 09:29:36.678852,82.0,30.8,17.55,13.87
48,2024-11-08 09:34:36.678852,77.78,34.92,77.79,12.85
48,2024-11-08 09:39:36.678852,91.46,32.95,16.96,12.61
48,2024-11-08 09:44:36.678852,91.47,33.04,1.9,13.28
48,2024-11-08 09:49:36.678852,74.74,31.39,5.01,13.7
48,2024-11-08 09:54:36.678852,74.18,32.32,35.32,12.19
48,2024-11-08 09:59:36.678852,75.9,31.28,86.6,12.09
48,2024-11-08 10:04:36.678852,91.61,32.56,39.67,12.96
48,2024-11-08 10:09:36.678852,70.35,32.94,8.07,14.48
48,2024-11-08 10:14:36.678852,87.03,31.3,42.48,12.4
48,2024-11-08 10:19:36.678852,104.63,33.62,35.64,12.63
48,2024-11-08 10:24:36.678852,70.05,30.95,88.36,12.37
48,2024-11-08 10:29:36.678852,83.16,33.3,61.32,13.49
48,2024-11-08 10:34:36.678852,86.71,34.22,87.45,12.86
48,2024-11-08 10:39:36.678852,72.5,33.06,24.74,12.96
48,2024-11-08 10:44:36.678852,76.8,31.26,36.84,12.8
48,2024-11-08 10:49:36.678852,92.47,34.74,92.52,13.09
48,2024-11-08 10:54:36.678852,82.93,32.36,45.48,14.18
48,2024-11-08 10:59:36.678852,78.06,32.42,47.97,12.12
48,2024-11-08 11:04:36.678852,109.05,33.84,79.25,14.22
48,2024-11-08 11:09:36.678852,85.5,33.65,78.32,13.27
48,2024-11-08 11:14:36.678852,79.07,30.11,37.34,12.42
48,2024-11-08 11:19:36.678852,77.09,32.18,0.18,13.78
48,2024-11-08 11:24:36.678852,88.19,32.99,56.2,13.73
48,2024-11-08 11:29:36.678852,97.13,30.92,3.98,12.33
48,2024-11-08 11:34:36.678852,98.98,32.05,79.8,12.53
48,2024-11-08 11:39:36.678852,85.4,30.11,13.48,13.41
48,2024-11-08 11:44:36.678852,90.84,34.79,70.35,12.9
48,2024-11-08 11:49:36.678852,74.19,30.3,92.81,13.77
48,2024-11-08 11:54:36.678852,92.14,34.1,22.27,12.93
48,2024-11-08 11:59:36.678852,91.27,32.21,65.45,12.01
48,2024-11-08 12:04:36.678852,97.42,34.87,97.14,13.03
48,2024-11-08 12:09:36.678852,88.96,31.81,22.32,12.02
48,2024-11-08 12:14:36.678852,99.49,31.98,80.06,13.19
48,2024-11-08 12:19:36.678852,96.67,33.93,61.28,13.44
48,2024-11-08 12:24:36.678852,105.82,31.54,12.23,13.12
48,2024-11-08 12:29:36.678852,106.38,30.96,96.96,13.61
48,2024-11-08 12:34:36.678852,79.15,32.04,93.99,13.18
48,2024-11-08 12:39:36.678852,108.46,34.13,79.31,13.29
48,2024-11-08 12:44:36.678852,80.39,31.32,6.06,12.9
48,2024-11-08 12:49:36.678852,101.26,32.33,41.83,13.46
48,2024-11-08 12:54:36.678852,105.99,32.92,18.22,12.53
48,2024-11-08 12:59:36.678852,98.83,30.03,4.74,13.37
48,2024-11-08 13:04:36.678852,87.94,33.71,31.49,13.14
48,2024-11-08 13:09:36.678852,78.52,33.86,65.89,14.46
48,2024-11-08 13:14:36.678852,101.74,33.16,85.8,12.45
48,2024-11-08 13:19:36.678852,81.09,34.81,52.38,12.93
48,2024-11-08 13:24:36.678852,89.18,32.11,21.84,12.72
48,2024-11-08 13:29:36.678852,78.95,30.92,68.48,14.06
48,2024-11-08 13:34:36.678852,88.1,30.54,65.63,12.3
48,2024-11-08 13:39:36.678852,91.61,30.65,45.57,13.01
48,2024-11-08 13:44:36.678852,81.8,34.87,63.62,12.21
